발생년,발생년월일시,주야,요일,사망자수,부상자수,중상자수,경상자수,부상신고자수,발생지시도,발생지시군구,사고유형_대분류,사고유형_중분류,사고유형,가해자법규위반,도로형태_대분류,도로형태,가해자_당사자종별,피해자_당사자종별,발생위치X_UTMK,발생위치Y_UTMK,경도,위도
2022,2022-07-02 11:00,주,토,1,1,1,0,0,서울,동대문구,차대사람,보도통행중,보도통행중,안전운전 의무 불이행,기타,기타,승용차,보행자,959668,1953339,127.0432268,37.57855028
2022,2022-07-02 14:00,주,토,1,0,0,0,0,경남,진주시,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자,1038168,1689775,127.9193067,35.20258645
2022,2022-07-02 16:00,주,토,1,4,3,1,0,경기,여주시,차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,화물차,승용차,1009790,1915430,127.6103741,37.23767818
2022,2022-07-02 17:00,주,토,1,0,0,0,0,부산,기장군,차대사람,횡단중,횡단중,보행자 보호의무 위반,교차로,교차로내,화물차,보행자,1155989,1695545,129.2144395,35.24319555
2022,2022-07-02 17:00,주,토,1,0,0,0,0,경남,양산시,차대사람,횡단중,횡단중,보행자 보호의무 위반,교차로,교차로횡단보도내,승용차,보행자,1152138,1709234,129.1746716,35.36716838
2022,2022-07-02 19:00,야,토,1,4,4,0,0,충북,음성군,차량단독,전복,전복,안전운전 의무 불이행,단일로,기타단일로,화물차,없음,998362,1890874,127.4815866,37.01637461
2022,2022-07-02 20:00,야,토,1,0,0,0,0,경남,밀양시,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,1112295,1723863,128.7382216,35.50432617
2022,2022-07-02 20:00,야,토,1,1,0,1,0,경남,양산시,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,이륜차,보행자,1151713,1714060,129.1708922,35.41072994
2022,2022-07-02 23:00,야,토,1,0,0,0,0,서울,영등포구,차량단독,전도,전도,안전운전 의무 불이행,단일로,기타단일로,자전거,없음,948407,1944938,126.9162882,37.50226856
2022,2022-07-03 1:00,야,일,1,0,0,0,0,전남,신안군,차량단독,전도,전도,안전운전 의무 불이행,단일로,기타단일로,이륜차,없음,878134,1633741,126.169535,34.69076212
2022,2022-07-03 2:00,야,일,2,3,1,2,0,인천,남동구,차대차,정면충돌,정면충돌,중앙선 침범,단일로,고가도로위,승용차,승용차,930058,1936194,126.7095375,37.42225193
2022,2022-07-03 5:00,야,일,1,0,0,0,0,경북,칠곡군,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,1082202,1768526,128.4110152,35.90992331
2022,2022-07-03 9:00,주,일,1,0,0,0,0,경북,영덕군,차량단독,도로이탈,도로이탈 추락,안전운전 의무 불이행,단일로,기타단일로,농기계,없음,1168538,1836154,129.3820437,36.50823782
2022,2022-07-03 10:00,주,일,1,0,0,0,0,부산,북구,차대차,기타,기타,신호위반,교차로,교차로내,승용차,자전거,1137515,1696751,129.011665,35.25677214
2022,2022-07-03 11:00,주,일,1,0,0,0,0,전북,완주군,차대사람,기타,기타,안전운전 의무 불이행,단일로,지하차도(도로)내,화물차,보행자,957647,1758671,127.0311211,35.82361069
2022,2022-07-03 15:00,주,일,1,0,0,0,0,광주,광산구,차량단독,전도,전도,안전운전 의무 불이행,단일로,터널안,자전거,없음,938754,1691747,126.8270286,35.21922372
2022,2022-07-03 16:00,주,일,1,0,0,0,0,전남,목포시,차대차,측면충돌,측면충돌,기타,교차로,교차로내,승용차,자전거,899277,1645161,126.3989555,34.79602781
2022,2022-07-03 23:00,야,일,1,0,0,0,0,경기,평택시,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,961244,1896480,127.0640456,37.06610946
2022,2022-07-04 7:00,주,월,1,0,0,0,0,전남,곡성군,차대차,측면충돌,측면충돌,기타,교차로,교차로내,이륜차,화물차,969778,1695594,127.1677713,35.25532689
2022,2022-07-04 9:00,주,월,1,0,0,0,0,경남,의령군,차대차,측면충돌,측면충돌,중앙선 침범,교차로,교차로부근,이륜차,화물차,1082451,1708530,128.4076373,35.36901778
2022,2022-07-04 13:00,주,월,1,1,0,1,0,경기,파주시,차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,화물차,특수차,937641,1977636,126.7916985,37.79630284
2022,2022-07-04 17:00,주,월,1,0,0,0,0,경북,영주시,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,화물차,없음,1101111,1870642,128.6338231,36.8285874
2022,2022-07-05 1:00,야,화,1,0,0,0,0,경기,화성시,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,단일로,기타단일로,특수차,보행자,946060,1905152,126.8926292,37.14352616
2022,2022-07-05 3:00,야,화,1,1,0,1,0,경북,문경시,차대차,추돌,추돌,기타,단일로,기타단일로,화물차,승용차,1058008,1847615,128.1487715,36.62464277
2022,2022-07-05 5:00,야,화,1,0,0,0,0,경남,진주시,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,1057263,1687818,128.1289355,35.18403288
2022,2022-07-05 13:00,주,화,1,0,0,0,0,경북,포항시,차대차,측면충돌,측면충돌,신호위반,교차로,교차로내,화물차,승용차,1170764,1789374,129.3966535,36.08633119
2022,2022-07-05 15:00,주,화,1,0,0,0,0,서울,강서구,차대차,기타,기타,안전운전 의무 불이행,교차로,교차로내,이륜차,승합차,939630,1951492,126.8164543,37.56080721
2022,2022-07-05 15:00,주,화,1,0,0,0,0,충남,서산시,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,교차로,교차로내,승용차,보행자,905650,1871301,126.4418984,36.83522582
2022,2022-07-05 15:00,주,화,1,0,0,0,0,광주,북구,차대사람,길가장자리구역통행중,길가장자리구역통행중,안전운전 의무 불이행,교차로,교차로부근,승용차,보행자,948075,1687345,126.9297204,35.18005822
2022,2022-07-05 18:00,야,화,1,0,0,0,0,경기,수원시,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,이륜차,없음,957963,1921417,127.0257367,37.29074644
2022,2022-07-05 23:00,야,화,1,2,1,1,0,경기,군포시,차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,947097,1924956,126.9028992,37.32209045
2022,2022-07-06 5:00,야,수,1,0,0,0,0,경기,평택시,차대사람,횡단중,횡단중,안전운전 의무 불이행,기타,기타,승용차,보행자,953959,1890049,126.9824953,37.00781093
2022,2022-07-06 6:00,주,수,1,0,0,0,0,부산,남구,차량단독,기타,기타,기타,단일로,기타단일로,이륜차,없음,1147711,1682099,129.1210823,35.12325397
2022,2022-07-06 7:00,주,수,1,0,0,0,0,충북,영동군,차대차,측면충돌,측면충돌,안전운전 의무 불이행,단일로,기타단일로,농기계,이륜차,1016706,1791594,127.6856438,36.12121464
2022,2022-07-06 11:00,주,수,1,0,0,0,0,부산,강서구,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,1131723,1684903,128.9461187,35.15074984
2022,2022-07-06 13:00,주,수,1,0,0,0,0,전북,순창군,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,교차로,교차로내,화물차,없음,967394,1709477,127.1410118,35.3804322
2022,2022-07-06 15:00,주,수,1,0,0,0,0,충북,제천시,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,교차로,교차로부근,화물차,없음,1054099,1907037,128.1092974,37.16050777
2022,2022-07-06 15:00,주,수,1,0,0,0,0,충북,청주시,차대차,측면충돌,측면충돌,안전운전 의무 불이행,교차로,교차로내,화물차,이륜차,998709,1847976,127.4855602,36.62966261
2022,2022-07-06 18:00,야,수,1,0,0,0,0,부산,영도구,차대차,측면충돌,측면충돌,안전운전 의무 불이행,기타,기타,승용차,승용차,1140613,1678176,129.0425431,35.08890877
2022,2022-07-07 4:00,야,목,1,0,0,0,0,서울,강서구,차대사람,횡단중,횡단중,기타,교차로,교차로내,승용차,보행자,943016,1950842,126.8548408,37.55516449
2022,2022-07-07 9:00,주,목,1,0,0,0,0,경남,통영시,차대사람,횡단중,횡단중,보행자 보호의무 위반,교차로,교차로부근,화물차,보행자,1085257,1650529,128.4325463,34.84584042
2022,2022-07-07 9:00,주,목,1,0,0,0,0,경남,양산시,차대사람,횡단중,횡단중,보행자 보호의무 위반,교차로,교차로내,화물차,보행자,1139796,1707165,129.0385077,35.35032535
2022,2022-07-07 13:00,주,목,1,0,0,0,0,충남,예산군,차대차,측면충돌,측면충돌,신호위반,교차로,교차로내,자전거,건설기계,926450,1852607,126.67694,36.66856763
2022,2022-07-07 16:00,주,목,1,1,1,0,0,경기,평택시,차대사람,기타,기타,신호위반,교차로,교차로횡단보도내,건설기계,보행자,948071,1891855,126.9161921,37.02378309
2022,2022-07-07 16:00,주,목,1,0,0,0,0,전남,신안군,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,기타,기타,승용차,없음,860595,1642894,125.9765965,34.77103279
2022,2022-07-07 17:00,주,목,1,0,0,0,0,제주,제주시,차대사람,횡단중,횡단중,보행자 보호의무 위반,교차로,교차로내,화물차,보행자,899493,1498351,126.4183163,33.47225102
2022,2022-07-08 2:00,야,금,1,0,0,0,0,서울,영등포구,차대차,측면충돌,측면충돌,안전운전 의무 불이행,단일로,기타단일로,개인형이동장치(PM),화물차,945689,1949889,126.8851728,37.54673652
2022,2022-07-08 2:00,야,금,1,0,0,0,0,서울,서초구,차량단독,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,957403,1946780,127.0179566,37.51933018
2022,2022-07-08 4:00,야,금,1,0,0,0,0,서울,강서구,차대사람,기타,기타,안전운전 의무 불이행,교차로,교차로횡단보도내,승용차,보행자,943000,1950851,126.854659,37.55524462
2022,2022-07-08 5:00,야,금,1,1,0,1,0,대구,수성구,차량단독,전도,전도,안전운전 의무 불이행,단일로,기타단일로,화물차,없음,1107265,1762489,128.6879191,35.85307638
2022,2022-07-08 8:00,주,금,1,0,0,0,0,전북,정읍시,차대차,측면충돌,측면충돌,기타,교차로,교차로내,승용차,승합차,935206,1733311,126.7847426,35.59374732
2022,2022-07-08 8:00,주,금,1,0,0,0,0,광주,북구,차대사람,기타,기타,기타,단일로,기타단일로,승용차,보행자,940446,1692243,126.8455833,35.22379783
2022,2022-07-08 9:00,주,금,1,0,0,0,0,경기,이천시,차량단독,도로이탈,도로이탈 추락,안전운전 의무 불이행,단일로,기타단일로,이륜차,없음,1008959,1903652,127.600864,37.13151807
2022,2022-07-08 9:00,주,금,1,0,0,0,0,전북,무주군,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,지하차도(도로)내,승용차,없음,1025295,1775716,127.7805789,35.97787647
2022,2022-07-08 14:00,주,금,1,0,0,0,0,경기,수원시,차대사람,기타,기타,안전운전 의무 불이행,기타,기타,화물차,보행자,953928,1919753,126.9803184,37.27555661
2022,2022-07-08 16:00,주,금,1,0,0,0,0,전남,화순군,차량단독,기타,기타,안전운전 의무 불이행,단일로,기타단일로,이륜차,없음,957005,1675306,127.0284193,35.07192525
2022,2022-07-08 17:00,주,금,1,0,0,0,0,경북,안동시,차량단독,기타,기타,안전운전 의무 불이행,단일로,기타단일로,이륜차,없음,1102376,1839767,128.6438762,36.55017201
2022,2022-07-08 23:00,야,금,1,0,0,0,0,전북,군산시,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,926237,1775921,126.6818152,35.97726315
2022,2022-07-09 3:00,야,토,1,0,0,0,0,경기,이천시,차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,승용차,화물차,999623,1921175,127.4957467,37.28951513
2022,2022-07-09 4:00,야,토,1,0,0,0,0,강원,원주시,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,1040066,1926824,127.952319,37.33957035
2022,2022-07-09 5:00,야,토,1,0,0,0,0,경기,김포시,차대차,기타,기타,교차로 통행방법 위반,교차로,교차로내,원동기장치자전거,승용차,920349,1963052,126.5969059,37.6635246
2022,2022-07-09 5:00,야,토,1,0,0,0,0,경기,화성시,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,962213,1911929,127.0741656,37.2054059
2022,2022-07-09 8:00,주,토,1,1,0,1,0,충북,충주시,차대차,정면충돌,정면충돌,중앙선 침범,단일로,지하차도(도로)내,승용차,화물차,1032909,1895190,127.8701281,37.0547047
2022,2022-07-09 9:00,주,토,1,1,0,1,0,전남,강진군,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자,934793,1623837,126.7888089,34.60663839
2022,2022-07-09 10:00,주,토,1,0,0,0,0,서울,성북구,차대차,측면충돌,측면충돌,기타,단일로,기타단일로,이륜차,승용차,958480,1954207,127.0297235,37.58632094
2022,2022-07-09 13:00,주,토,1,0,0,0,0,경북,고령군,차대차,기타,기타,안전운전 의무 불이행,단일로,기타단일로,이륜차,화물차,1070704,1751854,128.282122,35.76051857
2022,2022-07-09 14:00,주,토,1,1,1,0,0,경북,경주시,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,화물차,없음,1161683,1747778,129.2873874,35.71303528
2022,2022-07-09 16:00,주,토,1,0,0,0,0,전남,여수시,차대차,추돌,추돌,안전운전 의무 불이행,단일로,터널안,화물차,농기계,1011922,1641146,127.6302779,34.76473243
2022,2022-07-09 17:00,주,토,1,0,0,0,0,충남,서천군,차대사람,기타,기타,안전운전 의무 불이행,교차로,교차로부근,승용차,보행자,936017,1789629,126.7891778,36.10153403
2022,2022-07-09 21:00,야,토,1,0,0,0,0,전남,목포시,차량단독,기타,기타,안전운전 의무 불이행,단일로,기타단일로,개인형이동장치(PM),없음,897220,1646677,126.3762878,34.80949057
2022,2022-07-10 9:00,주,일,1,1,1,0,0,충북,충주시,차대차,정면충돌,정면충돌,중앙선 침범,단일로,기타단일로,화물차,이륜차,1033585,1903008,127.8780809,37.12515294
2022,2022-07-10 10:00,주,일,1,0,0,0,0,경남,함안군,차대차,측면충돌,측면충돌,안전운전 의무 불이행,단일로,기타단일로,이륜차,승용차,1089663,1708831,128.4870514,35.37110912
2022,2022-07-10 20:00,야,일,1,18,7,11,0,충북,제천시,차대차,기타,기타,기타,단일로,기타단일로,승합차,승용차,1055932,1910044,128.1301658,37.18750379
2022,2022-07-11 0:00,야,월,1,0,0,0,0,경기,화성시,차량단독,기타,기타,안전운전 의무 불이행,단일로,기타단일로,이륜차,없음,929120,1908070,126.7016211,37.16869618
2022,2022-07-11 2:00,야,월,1,1,0,1,0,경기,광명시,차대사람,차도통행중,차도통행중,기타,단일로,기타단일로,승용차,보행자,942059,1941702,126.8447272,37.47272548
2022,2022-07-11 5:00,야,월,1,0,0,0,0,경기,평택시,차량단독,기타,기타,안전운전 의무 불이행,단일로,기타단일로,이륜차,없음,960461,1885370,127.0558214,36.96592974
2022,2022-07-11 6:00,주,월,1,2,0,2,0,경기,남양주시,차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,화물차,특수차,977086,1949867,127.2405973,37.54785396
2022,2022-07-11 7:00,주,월,1,1,0,1,0,전북,남원시,차대차,정면충돌,정면충돌,중앙선 침범,단일로,기타단일로,화물차,승용차,999643,1716726,127.4960663,35.44632839
2022,2022-07-11 11:00,주,월,1,0,0,0,0,경남,거제시,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,교차로,교차로내,화물차,보행자,1093407,1658922,128.5226165,34.92079709
2022,2022-07-11 15:00,주,월,1,0,0,0,0,경북,안동시,차량단독,도로이탈,도로이탈 추락,안전운전 의무 불이행,단일로,기타단일로,자전거,없음,1107533,1852688,128.7032936,36.66606282
2022,2022-07-12 4:00,야,화,1,0,0,0,0,경기,평택시,차대사람,횡단중,횡단중,기타,교차로,교차로내,승용차,보행자,962533,1888151,127.0789595,36.99108308
2022,2022-07-12 7:00,주,화,1,0,0,0,0,경기,평택시,차대사람,횡단중,횡단중,보행자 보호의무 위반,교차로,교차로횡단보도내,승합차,보행자,960581,1896511,127.0565863,37.06636126
2022,2022-07-12 7:00,주,화,1,0,0,0,0,경북,상주시,차량단독,도로이탈,도로이탈 추락,안전운전 의무 불이행,단일로,기타단일로,화물차,없음,1057045,1819212,128.1359048,36.36865824
2022,2022-07-12 8:00,주,화,1,0,0,0,0,전북,남원시,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,특수차,보행자,990602,1713708,127.3964796,35.4190714
