"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","승려수","신도수","창립연대","유래연혁","지정취소","지정취소일자","지정취소사유","전통사찰명",
"207","전통사찰","03_07_11_P","6470000","5070000-008","1988-07-21","","01","영업/정상","BBBB","","","","","","0548570076","","","경상북도 안동시 와룡면 가구리 91","경상북도 안동시 와룡면 어은길 39","","유하사","2017-07-04 00:00:00","I","2018-08-31 23:59:59","","360210.462536255","347876.839664939","","1000","1903","","A","","","유하사",
"208","전통사찰","03_07_11_P","6470000","5070000-009","1988-07-21","","01","영업/정상","BBBB","","","","","","0548595996","","","경상북도 안동시 북후면 옹천리 764","경상북도 안동시 북후면 북평로 1057-114","","봉서사","2017-07-04 00:00:00","I","2018-08-31 23:59:59","","351617.034300821","357165.375382663","","120","1921","","A","","","봉서사",
"209","전통사찰","03_07_11_P","6470000","5070000-010","1988-07-21","","01","영업/정상","BBBB","","","","","","0548212176","","","경상북도 안동시 길안면 천지리 699","경상북도 안동시 길안면 웃장터길 91-17","","선찰사","2017-07-04 00:00:00","I","2018-08-31 23:59:59","","370041.40726368","329807.752957549","","","","","A","","","선찰사",
"210","전통사찰","03_07_11_P","6470000","5070000-011","1988-07-21","","01","영업/정상","BBBB","","","","","","","","","경상북도 안동시 북후면 석탑리 1032","경상북도 안동시 북후면 구둠실길 171","","영봉사","2019-07-15 17:27:47","U","2019-07-17 02:40:00","","343045.665633397","356717.650421193","","","","","A","","","영봉사",
"211","전통사찰","03_07_11_P","6470000","5070000-014","1988-10-12","","01","영업/정상","BBBB","","","","","","","","","경상북도 안동시 녹전면 녹래리 741","경상북도 안동시 녹전면 일출길 207","","일출암","2023-02-08 11:27:31","U","2023-02-10 02:40:00","","354843.924548486","360577.684359139","0","0","","","A","","","일출암",
"212","전통사찰","03_07_11_P","6470000","5080000-001","1988-07-21","","01","영업/정상","BBBB","","","","","","0544812363","","","경상북도 구미시 선산읍 노상리 159 - 1","경상북도 구미시 선산읍 선주로9길 7-15","","원각사","2019-09-30 21:10:41","U","2019-10-02 02:40:00","","316180.176656013","305689.806053284","","500","1931","원각사(圓覺寺)는 구미 비봉산(飛鳳山) 서쪽 기슭에 자리한 대한 불교 조계종 제8교구 본사 직지사의 말사이다. 비봉산의 중심에는 형제봉이 있고, 형제봉의 좌측은 미타산이며 우측은 비봉산이다. 1931년 일재시대 당시 도리사의 주지였던 하정광스님이 청송심씨 재실을 1931년에 토지와 건물을 매입하고 개축하여 민족의 정신을 고양하기 위해 설립한 사찰이다. 처음에는 사찰이라는 허가가 되지 않아 선산포교당으로 시작하여 원각사가 되었다.","A","","","원각사",
"213","전통사찰","03_07_11_P","6470000","5080000-002","2004-01-27","","01","영업/정상","BBBB","","","","","","0544528039","","","경상북도 구미시 남통동 산 33","경상북도 구미시 금오산로 433-3 (남통동)","","약사암","2014-04-08 11:10:07","I","2018-08-31 23:59:59","","317479.710799288","290254.133062156","","2000","통일신라","약사봉 바로 밑에 약사암이 있으나 의상대사가 세웠다는 기록이 없어 단정키 어려우나 대사의 득도로 인해 세워진 것이라 믿는다. 최인재 선생의 일선지 불우조에 의하면 “약사봉은 천애 낭떠러지에 아래 있으며 나무판자 다리를 놓아 들어갈 수 있으나 그 아래는 아득하기만 하여 가히 굽어 볼 수 없다”하였으니 그 전부터 있었음이 확실하고 고종때 영남진지에 의하면 “금오산성내의 3리에 있으며 법당이 8칸이라”되어 있으나 현재는 법당이 2칸이며 그 때의 건물이 아니니 그후 여러번 중수되었음이 확실하다. 1935년 중수기에 의하면 “지리산에서 석불3구 증 3형제불을 가져와 1구는 성주의 수도암, 1구는 금릉의 직지사에 나머지 1구는 약사암에 봉안했다”하는데 학계의 조사연구에 의하면 신라말에서 고려초에 창건된 것으로 추정하고 있다.","A","","","약사암",
"214","전통사찰","03_07_11_P","6470000","5080000-004","1988-07-21","","01","영업/정상","BBBB","","","","","","0544743592","","","경상북도 구미시 해평면 해평리 525-1","경상북도 구미시 해평면 해평4길 86","","보천사","2017-07-04 00:00:00","I","2018-08-31 23:59:59","","323473.773691324","301183.466138831","","500","","","A","","","보천사",
"215","전통사찰","03_07_11_P","6470000","5080000-005","1988-07-21","","01","영업/정상","BBBB","","","","","","0544812736","","","경상북도 구미시 선산읍 죽장리 505-3","경상북도 구미시 선산읍 죽장2길 90","","죽장사","2018-06-18 10:07:51","I","2018-08-31 23:59:59","","315128.807919246","306088.249021096","","700","1954","","A","","","죽장사",
"216","전통사찰","03_07_11_P","6470000","5080000-006","1988-07-21","","01","영업/정상","BBBB","","","","","","0544823807","","","경상북도 구미시 옥성면 옥관리 1090","경상북도 구미시 옥성면 산촌옥관로 691-78","","대둔사","2018-03-08 11:44:41","I","2018-08-31 23:59:59","","311446.92001145","315749.689592486","","450","446","","A","","","대둔사",
"217","전통사찰","03_07_11_P","6470000","5080000-007","1988-07-21","","01","영업/정상","BBBB","","","","","","0544819338","","","경상북도 구미시 무을면 상송리 12","경상북도 구미시 무을면 수다사길 183","","수다사","2017-07-04 00:00:00","I","2018-08-31 23:59:59","","304683.140292874","309830.361449888","","350","765","","A","","","수다사",
"218","전통사찰","03_07_11_P","6470000","5080000-008","2001-12-06","","01","영업/정상","BBBB","","","","","","","","","경상북도 구미시 남통동 산 94","경상북도 구미시 금오산로 434-1 (남통동)","","해운사","2017-07-04 00:00:00","I","2018-08-31 23:59:59","","316717.527794699","289486.501637249","","","","","A","","","해운사",
"219","전통사찰","03_07_11_P","6470000","5090000-001","1988-07-21","","01","영업/정상","BBBB","","","","","","0546371900","","","경상북도 영주시 이산면 석포리 1380 - 1","경상북도 영주시 이산면 이산로 390-40","","흑석사","2019-06-19 17:16:29","U","2019-06-21 02:40:00","","349006.498726289","370357.093924252","","","","","A","","","흑석사",
"220","전통사찰","03_07_11_P","6470000","5230000-001","1988-07-21","","01","영업/정상","BBBB","","","","","","0546551001","","","경상북도 예천군 예천읍 대심리 산 13 - 3","경상북도 예천군 예천읍 대심1길 160","","서악사","2013-12-31 16:51:19","I","2018-08-31 23:59:59","","328210.506544155","351786.394853076","","","1701","","A","","","서악사",
"221","전통사찰","03_07_11_P","6470000","5230000-002","1988-07-21","","01","영업/정상","BBBB","","","","","","0546531365","","","경상북도 예천군 상리면 명봉리 501","경상북도 예천군 상리면 명봉사길 62","","명봉사","2021-03-03 09:45:14","U","2021-03-05 02:40:00","","322780.415319529","364908.912880102","","","875","","A","","","명봉사",
"222","전통사찰","03_07_11_P","6470000","5230000-003","2001-03-22","","01","영업/정상","BBBB","","","","","","0546558281","","","경상북도 예천군 용문면 선리 521","경상북도 예천군 용문면 선동길 510","","청룡사","2018-09-05 20:48:46","U","2018-09-05 23:59:59","","325073.019234363","359789.442041418","","","676","대한불교조계종 제8교구 본사인 직지사의 말사이다. 676년(신라 문무왕 16) 의상(義湘)이 2기의 석불을 봉안하고 창건하였다. 전설에 의하면, 의상이 영주 부석사(浮石寺)를 세울 때 주변의 허한 지세를 보충하기 위해 한천사(寒天寺)와 함께 이 절을 세웠다고 한다. 또 다른 설화에 따르면, 본래 절터가 큰 호수였는데, 어느 해 정월 초하룻날에 이 호수에서 청룡이 하늘로 오르는 것을 본 한 신도가 연못을 메운 뒤 절을 창건하였다고 한다. 그런데 낙성식을 하는 날, 영물로 알려진 이심이가 울면서 도망을 치자 사람들이 이상하게 생각하여 이심이를 잡아 배를 갈라보니 작은 구슬이 나와 이것을 불상에 넣었다고 하며, 이후 절 이름을 청룡사로 불렀다고 한다. 
이후 연혁은 전하지 않으며, 어느 때인가 홍수로 절이 매몰되었다고 전해진다. 1935년 김준팔(金俊八)이 법당과 요사를 짓고 노천에 있던 석조여래좌상과 석조비로자나불좌상을 봉안하였다. 1970년과 1978년 법당을 중축하여 오늘에 이른다. 유물로 보물 제424호로 지정된 청룡사석조여래좌상과 보물 제425호로 지정된 청룡사석조비로자나불좌상이 있다. 석조여래좌상은 9세기 초, 석조비로자나불좌상은 고려 초기의 유물로 추정된다. 이외에도 옛 절터에는 주춧돌이 흩어져 있으며, 옛 석탑재들을 모아 세운 삼층석탑이 남아 있다. 
u
[네이버 지식백과] 청룡사 [靑龍寺] (두산백과)","A","","","청룡사",
"223","전통사찰","03_07_11_P","6470000","5230000-004","1988-07-21","","01","영업/정상","BBBB","","","","","","0546526911","","","경상북도 예천군 감천면 증거리 184","경상북도 예천군 감천면 한천사길 142","","한천사","2017-07-04 00:00:00","I","2018-08-31 23:59:59","","335306.346973725","361766.948550979","","500","676","","A","","","한천사",
"224","전통사찰","03_07_11_P","6470000","5230000-005","1988-07-21","","01","영업/정상","BBBB","","","","","","0546551011","","","경상북도 예천군 용문면 내지리 391","경상북도 예천군 용문면 용문사길 285-30","","용문사","2017-07-04 00:00:00","I","2018-08-31 23:59:59","","322262.417050943","359772.076476711","","2500","870","","A","","","용문사",
"225","전통사찰","03_07_11_P","6470000","5230000-006","1988-07-21","","01","영업/정상","BBBB","","","","","","0546530777","","","경상북도 예천군 보문면 수계리 158","경상북도 예천군 보문면 보문사길 243","","보문사","2017-07-04 00:00:00","I","2018-08-31 23:59:59","","339437.030641371","351530.310903197","","500","","","A","","","보문사",
"226","전통사찰","03_07_11_P","6470000","5230000-007","2006-12-29","","01","영업/정상","BBBB","","","","","","0546531365","","","경상북도 예천군 효자면 명봉리 501","경상북도 예천군 효자면 명봉사길 62","","극락암","2021-04-15 18:15:13","U","2021-04-17 02:40:00","","322780.415319529","364908.912880102","","200","875","ㆍ1913년 김보문행 보살에 의해 창건된 조계종산하의 전통사찰이다
   ㆍ사찰내 유물로는 청동아미타불상, 아미타후불탱, 신중탱, 칠성탱, 소종 등이 있으며, 산신각내의 독성탱, 산신탱과 야외에 석조입불상이 모셔져 있다","A","","","극락암",
"227","전통사찰","03_07_11_P","6470000","5150000-003","2007-12-13","","01","영업/정상","BBBB","","","","","","","","","경상북도 의성군 금성면 수정리 산 1","경상북도 의성군 금성면 수정사길 420","","수정사","2020-01-15 09:18:19","U","2020-01-17 02:40:00","","355635.761788159","308729.285712306","","","","전통사찰","A","","","수정사",
"228","전통사찰","03_07_11_P","6470000","5150000-004","2008-12-03","","01","영업/정상","BBBB","","","","","","","","","경상북도 의성군 안평면 삼춘리 1011","경상북도 의성군 안평면 옥련사길 130","","옥련사","2020-01-08 17:33:11","U","2020-01-10 02:40:00","","339033.657693973","325327.527382816","","","","","A","","","옥련사",
"229","전통사찰","03_07_11_P","6470000","5150000-005","1988-07-21","","01","영업/정상","BBBB","","","","","","0548326696","","","경상북도 의성군 안평면 신안리 806","경상북도 의성군 안평면 신안2길 223","","운람사","2013-12-31 16:58:21","I","2018-08-31 23:59:59","","344077.025487892","318984.392941987","","","신라시대","","A","","","운람사",
"230","전통사찰","03_07_11_P","6470000","5150000-006","1988-07-21","","01","영업/정상","BBBB","","","","","","0548335638","","","경상북도 의성군 사곡면 양지리 10","경상북도 의성군 사곡면 양지실업길 115","","주월사","2021-06-18 15:46:57","U","2021-06-20 02:40:00","","361772.28649883","313897.326829609","","","신라법흥왕2년","","A","","","주월사",
"231","전통사찰","03_07_11_P","6470000","5150000-007","1988-07-21","","01","영업/정상","BBBB","","","","","","0548624222","","","경상북도 의성군 다인면 봉정리 894","경상북도 의성군 다인면 대곡사길 80","","대곡사","2021-06-01 09:15:34","U","2021-06-03 02:40:00","","323334.963732777","332998.854052312","","","1368","1368년(고려 공민왕 17) 인도 승려 지공(指空)과 혜근(惠勤)이 창건하였다. 창건 당시에는 대국사(大國寺)라 하였는데, 이는 지공이 원과 고려 두 나라를 다니면서 불법을 편 것을 기념하기 위해서였다고 한다. 조선 세종(재위: 1418∼1450) 때는 교종(敎宗)에 속하였다. 1597년(선조 30) 정유재란으로 불에 탄 것을 1605년(선조 38) 탄우(坦祐)가 중창하면서 대웅전과 범종각·요사채 등을 새로 지었다. 1687년(숙종 13) 태전(太顚)이 중건하면서 절 이름을 현재의 대곡사로 바꾸었으며, 이후의 연혁은 전하지 않는다. 1990년 법의(法義)가 주지로 부임해 나한전과 산신각·일주문을 세우는 등 불사를 꾸준히 일으켜 오늘에 이른다. (두산백과)
주요 건물로는 대웅전과 명부전·범종각·산신각·요사채 등이 있다. 이 중 대웅전은 정면 3칸, 측면 2칸 다포계 팔작지붕 건물로, 1982년 8월 4일 경상북도 문화재자료 제160호로 지정되었다. 자연석을 써서 막돌쌓기로 기단을 세운 뒤 동향으로 건물을 세웠다. 천장은 우물 정(井)자 모양이고 전체적으로 조선 중기 건축 양식을 띠고 있다. 명부전과 범종각은 함께 경상북도 문화재자료 제161호로 지정된 맞배지붕 건물이다. 부속 암자는 본래 9곳 있었으나 지금은 적조암과 진영각만 남아 있다. 이 중 진영각에는 지공과 혜근·자초(自超)·휴정(休靜)과 유정(惟政) 등의 영정이 모셔져 있다. 이밖에 고려 말에 세운 것으로 추정되는 13층 청석탑(靑石塔)과 석등 대석, 1960년 출토된 금동불상 등의 유물이 전한다.","A","","","대곡사",
